run_id,model,provider,api_model,json_valid,score_valid,non_refusal,willingness,rationale,raw_output,error,timestamp_utc
RUN01792,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of online scheduling, flexible hours, and minimal required documentation make it easy to fit the vaccination into my busy schedule as a self-employed parent, but I still have some reservations due to my medium trust in public health authorities.","{""willingness"": 80, ""rationale"": ""The convenience of online scheduling, flexible hours, and minimal required documentation make it easy to fit the vaccination into my busy schedule as a self-employed parent, but I still have some reservations due to my medium trust in public health authorities.""}",,2026-06-02T07:41:40.858984+00:00
RUN01793,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of online scheduling, flexible hours, and minimal documentation required make it easy to fit the vaccination into her busy schedule as a self-employed mother, but her medium trust in public health authorities slightly reduces her enthusiasm.","{""willingness"": 80, ""rationale"": ""The convenience of online scheduling, flexible hours, and minimal documentation required make it easy to fit the vaccination into her busy schedule as a self-employed mother, but her medium trust in public health authorities slightly reduces her enthusiasm.""}",,2026-06-02T07:41:42.794525+00:00
RUN01794,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of online scheduling, flexible hours, and minimal documentation required make it easy to fit the vaccination into her busy schedule as a self-employed parent, but her medium trust in public health authorities slightly reduces her enthusiasm.","{""willingness"": 80, ""rationale"": ""The convenience of online scheduling, flexible hours, and minimal documentation required make it easy to fit the vaccination into her busy schedule as a self-employed parent, but her medium trust in public health authorities slightly reduces her enthusiasm.""}",,2026-06-02T07:41:45.026554+00:00
RUN01795,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"She is likely to get vaccinated due to the convenience of the online scheduling process, the nearby location, and the minimal time required, which fits well with her self-employed schedule and childcare responsibilities.","{""willingness"": 80, ""rationale"": ""She is likely to get vaccinated due to the convenience of the online scheduling process, the nearby location, and the minimal time required, which fits well with her self-employed schedule and childcare responsibilities.""}",,2026-06-02T07:41:46.969674+00:00
RUN01796,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,60,"I'm willing to get vaccinated, but the hassle of in-person registration, bringing documents, and waiting in line for a long time is a significant inconvenience, especially with a young child to care for. However, my trust in public health authorities and my ability to control my schedule as a self-employed individual make me somewhat willing to tolerate the process.","{""willingness"": 60, ""rationale"": ""I'm willing to get vaccinated, but the hassle of in-person registration, bringing documents, and waiting in line for a long time is a significant inconvenience, especially with a young child to care for. However, my trust in public health authorities and my ability to control my schedule as a self-employed individual make me somewhat willing to tolerate the process.""}",,2026-06-02T07:41:49.669084+00:00
RUN01797,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,60,"I'm willing to get vaccinated, but the hassle of in-person registration, bringing documents, and waiting in line for a long time is a significant inconvenience, especially with a young child to care for. However, my trust in public health authorities and my ability to control my schedule as a self-employed individual make me somewhat willing to tolerate the process.","{""willingness"": 60, ""rationale"": ""I'm willing to get vaccinated, but the hassle of in-person registration, bringing documents, and waiting in line for a long time is a significant inconvenience, especially with a young child to care for. However, my trust in public health authorities and my ability to control my schedule as a self-employed individual make me somewhat willing to tolerate the process.""}",,2026-06-02T07:41:52.614984+00:00
RUN01798,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,60,"I'm willing to get vaccinated, but the in-person registration process with paperwork and long waiting times is inconvenient for me, especially with a 3-year-old to care for. However, I trust my regular doctor and the importance of vaccination for my child's health, so I'll tolerate the hassle.","{""willingness"": 60, ""rationale"": ""I'm willing to get vaccinated, but the in-person registration process with paperwork and long waiting times is inconvenient for me, especially with a 3-year-old to care for. However, I trust my regular doctor and the importance of vaccination for my child's health, so I'll tolerate the hassle.""}",,2026-06-02T07:41:54.847529+00:00
RUN01799,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,60,"I'm willing to get vaccinated, but the hassle of in-person registration, bringing documents, and waiting in line for a long time is a significant inconvenience, especially with a young child to care for. However, my trust in public health authorities and my ability to control my schedule as a self-employed individual make me somewhat willing to tolerate the process.","{""willingness"": 60, ""rationale"": ""I'm willing to get vaccinated, but the hassle of in-person registration, bringing documents, and waiting in line for a long time is a significant inconvenience, especially with a young child to care for. However, my trust in public health authorities and my ability to control my schedule as a self-employed individual make me somewhat willing to tolerate the process.""}",,2026-06-02T07:41:57.775648+00:00
RUN01800,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,60,"I'm willing to get vaccinated, but the hassle of in-person registration, bringing documents, and waiting in line for a long time is a significant inconvenience, especially with a young child to care for. However, my trust in public health authorities and my ability to control my schedule make me somewhat willing to tolerate the process.","{""willingness"": 60, ""rationale"": ""I'm willing to get vaccinated, but the hassle of in-person registration, bringing documents, and waiting in line for a long time is a significant inconvenience, especially with a young child to care for. However, my trust in public health authorities and my ability to control my schedule make me somewhat willing to tolerate the process.""}",,2026-06-02T07:42:00.410538+00:00
RUN01801,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of online scheduling, extended hours, and minimal documentation required makes it easy to fit the vaccination into my busy schedule, and the quick process time is a plus, but I still have some reservations due to my medium trust in public health authorities.","{""willingness"": 80, ""rationale"": ""The convenience of online scheduling, extended hours, and minimal documentation required makes it easy to fit the vaccination into my busy schedule, and the quick process time is a plus, but I still have some reservations due to my medium trust in public health authorities.""}",,2026-06-02T07:42:02.740481+00:00
RUN01802,Llama 3.1 70B Instruct,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,True,True,True,80,"The convenience of the online scheduling, extended hours, and quick process make it easy to fit into my busy schedule, and the lack of required documentation is a plus, but I still have some reservations about the vaccine due to my medium trust in public health authorities.","{""willingness"": 80, ""rationale"": ""The convenience of the online scheduling, extended hours, and quick process make it easy to fit into my busy schedule, and the lack of required documentation is a plus, but I still have some reservations about the vaccine due to my medium trust in public health authorities.""}",,2026-06-02T07:42:03.924302+00:00
